Index,Amplitude
8661,1103566436
8662,974896598
8663,841654970
8664,704466392
8665,563974211
8666,420837266
8667,275726800
8668,129323310
8669,-17686642
8670,-164613653
8671,-310768707
8672,-455466408
8673,-598028193
8674,-737785519
8675,-874082990
8676,-1006281440
8677,-1133760921
8678,-1255923617
8679,-1372196645
8680,-1482034741
8681,-1584922819
8682,-1680378382
8683,-1767953792
8684,-1847238362
8685,-1917860286
8686,-1979488383
8687,-2031833646
8688,-2074650602
8689,-2107738460
8690,-2130942055
8691,-2144152572
8692,-2147308061
8693,-2140393724
8694,-2123441986
8695,-2096532343
8696,-2059790987
8697,-2013390218
8698,-1957547632
8699,-1892525104
8700,-1818627558
8701,-1736201537
8702,-1645633579
8703,-1547348403
8704,-1441806919
8705,-1329504066
8706,-1210966487
8707,-1086750067
8708,-957437321
8709,-823634661
8710,-685969557
8711,-545087591
8712,-401649430
8713,-256327729
8714,-109803977
8715,37234701
8716,184098768
8717,330099501
8718,474552229
8719,616779539
8720,756114454
8721,891903562
8722,1023510077
8723,1150316831
8724,1271729160
8725,1387177701
8726,1496121056
8727,1598048335
8728,1692481547
8729,1778977848
8730,1857131611
8731,1926576335
8732,1986986356
8733,2038078383
8734,2079612817
8735,2111394883
8736,2133275539
8737,2145152174
8738,2146969094
8739,2138717777
8740,2120436919
8741,2092212248
8742,2054176123
8743,2006506916
8744,1949428171
8745,1883207561
8746,1808155627
8747,1724624327
8748,1633005381
8749,1533728437
8750,1427259057
8751,1314096528
8752,1194771529
8753,1069843635
8754,939898697
8755,805546094
8756,667415872
8757,526155796
8758,382428307
8759,236907416
8760,90275544
8761,-56779674
8762,-203568625
8763,-349402938
8764,-493598722
8765,-635479770
8766,-774380727
8767,-909650218
8768,-1040653893
8769,-1166777409
8770,-1287429310
8771,-1402043796
8772,-1510083382
8773,-1611041414
8774,-1704444449
8775,-1789854473
8776,-1866870953
8777,-1935132720
8778,-1994319660
8779,-2044154216
8780,-2084402686
8781,-2114876326
8782,-2135432230
8783,-2145973999
8784,-2146452199
8785,-2136864587
8786,-2117256123
8787,-2087718763
8788,-2048391021
8789,-1999457326
8790,-1941147154
8791,-1873733949
8792,-1797533847
8793,-1712904190
8794,-1620241849
8795,-1519981365
8796,-1412592911
8797,-1298580086
8798,-1178477555
8799,-1052848541
8800,-922282180
8801,-787390767
8802,-648806876
8803,-507180398
8804,-363175491
8805,-217467468
8806,-70739630
8807,76319942
8808,223021612
8809,368677419
8810,512604309
8811,654127336
8812,792582824
8813,927321487
8814,1057711465
8815,1183141292
8816,1303022765
8817,1416793698
8818,1523920561
8819,1623900980
8820,1716266097
8821,1800582765
8822,1876455579
8823,1943528733
8824,2001487687
8825,2050060641
8826,2089019812
8827,2118182501
8828,2137411949
8829,2146617979
8830,2145757419
8831,2134834305
8832,2113899861
8833,2083052260
8834,2042436161
8835,1992242034
8836,1932705265
8837,1864105053
8838,1786763098
8839,1701042098
8840,1607344041
8841,1506108326
8842,1397809698
8843,1282956026
8844,1162085917
8845,1035766192
8846,904589230
8847,769170187
8848,630144111
8849,488162967
8850,343892577
8851,198009499
8852,51197853
8853,-95853885
8854,-242456116
8855,-387921346
8856,-531567414
8857,-672720691
8858,-810719237
8859,-944915905
8860,-1074681380
8861,-1199407124
8862,-1318508234
8863,-1431426185
8864,-1537631446
8865,-1636625967
8866,-1727945512
8867,-1811161836
8868,-1885884696
8869,-1951763678
8870,-2008489842
8871,-2055797170
8872,-2093463813
8873,-2121313134
8874,-2139214532
8875,-2147084060
8876,-2144884811
8877,-2132627101
8878,-2110368412
8879,-2078213126
8880,-2036312035
8881,-1984861636
8882,-1924103205
8883,-1854321671
8884,-1775844273
8885,-1689039034
8886,-1594313026
8887,-1492110469
8888,-1382910643
8889,-1267225642
8890,-1145597971
8891,-1018598006
8892,-886821313
8893,-750885862
8894,-611429123
8895,-469105080
8896,-324581163
8897,-178535119
8898,-31651833
8899,115379884
8900,261870526
8901,407133124
8902,550486466
8903,691258296
8904,828788462
8905,962432015
8906,1091562232
8907,1215573555
8908,1333884432
8909,1445940043
8910,1551214901
8911,1649215320
8912,1739481724
8913,1821590808
8914,1895157522
8915,1959836872
8916,2015325545
8917,2061363326
8918,2097734320
8919,2124267965
8920,2140839830
8921,2147372203
8922,2143834449
8923,2130243158
8924,2106662068
8925,2073201762
8926,2030019153
8927,1977316745
8928,1915341688
8929,1844384614
8930,1764778277
8931,1676895992
8932,1581149884
8933,1477988955
8934,1367896981
8935,1251390237
8936,1129015085
8937,1001345404
8938,868979902
8939,732539308
8940,592663463
8941,450008316
8942,305242850
8943,159045944
8944,12103190
8945,-134896321
8946,-281263235
8947,-426311162
8948,-569359897
8949,-709738613
8950,-846789002
8951,-979868364
8952,-1108352622
8953,-1231639247
8954,-1349150086
8955,-1460334071
8956,-1564669802
8957,-1661667995
8958,-1750873778
8959,-1831868818
8960,-1904273288
8961,-1967747647
8962,-2021994231
8963,-2066758649
8964,-2101830979
8965,-2127046749
8966,-2142287708
8967,-2147482384
8968,-2142606417
8969,-2127682673
8970,-2102781137
8971,-2068018584
8972,-2023558034
8973,-1969607985
8974,-1906421438
8975,-1834294705
8976,-1753566026
8977,-1664613979
8978,-1567855705
8979,-1463744954
8980,-1352769955
8981,-1235451125
8982,-1112338633
8983,-984009816
8984,-851066474
8985,-714132046
8986,-573848687
8987,-430874259
8988,-285879240
8989,-139543588
8990,7446455
8991,154401578
8992,300632634
8993,445453869
8994,588186143
8995,728160112
8996,864719365
8997,997223507
8998,1125051158
8999,1247602868
9000,1364303931
9001,1474607074
9002,1577995031
9003,1673982962
9004,1762120731
9005,1841995014
9006,1913231240
9007,1975495347
9008,2028495345
9009,2071982691
9010,2105753451
9011,2129649256
9012,2143558045
9013,2147414595
9014,2141200820
9015,2124945858
9016,2098725939
9017,2062664020
9018,2016929215
9019,1961735996
9020,1897343195
9021,1824052781
9022,1742208450
9023,1652194012
9024,1554431592
9025,1449379647
9026,1337530820
9027,1219409626
9028,1095569997
9029,966592680
9030,833082515
9031,695665601
9032,554986354
9033,411704493
9034,266491939
9035,120029667
9036,-26995484
9037,-173894040
9038,-319977118
9039,-464559660
9040,-606963644
9041,-746521264
9042,-882578065
9043,-1014496006
9044,-1141656456
9045,-1263463095
9046,-1379344710
9047,-1488757871
9048,-1591189486
9049,-1686159199
9050,-1773221649
9051,-1851968556
9052,-1922030635
9053,-1983079329
9054,-2034828350
9055,-2077035020
9056,-2109501410
9057,-2132075270
9058,-2144650738
9059,-2147168841
9060,-2139617772
9061,-2122032941
9062,-2094496811
9063,-2057138515
9064,-2010133244
9065,-1953701431
9066,-1888107712
9067,-1813659690
9068,-1730706490
9069,-1639637122
9070,-1540878657
9071,-1434894224
9072,-1322180838
9073,-1203267070
9074,-1078710567
9075,-949095438
9076,-815029516
9077,-677141503
9078,-536078027
9079,-392500607
9080,-247082551
9081,-100505799
9082,46542275
9083,193372090
9084,339295084
9085,483626950
9086,625690842
9087,764820550
9088,900363623
9089,1031684430
9090,1158167141
9091,1279218614
9092,1394271177
9093,1502785289
9094,1604252072
9095,1698195697
9096,1784175613
9097,1861788618
9098,1930670743
9099,1990498965
9100,2040992720
9101,2081915216
9102,2113074547
9103,2134324590
9104,2145565694
9105,2146745143
9106,2137857406
9107,2118944161
9108,2090094104
9109,2051442527
9110,2003170686
9111,1945504954
9112,1878715753
9113,1803116293
9114,1719061099
9115,1626944348
9116,1527198023
9117,1420289885
9118,1306721282
9119,1187024794
9120,1061761739
9121,931519541
9122,796908971
9123,658561287
9124,517125273
9125,373264194
9126,227652688
9127,80973602
9128,-66085210
9129,-212834115
9130,-358584932
9131,-502654161
9132,-644366188
9133,-783056452
9134,-918074563
9135,-1048787354
9136,-1174581844
9137,-1294868119
9138,-1409082095
9139,-1516688165
9140,-1617181708
9141,-1710091458
9142,-1794981716
9143,-1871454385
9144,-1939150848
9145,-1997753641
9146,-2046987945
9147,-2086622876
9148,-2116472565
9149,-2136397031
9150,-2146302839
9151,-2146143535
9152,-2135919866
9153,-2115679777
9154,-2085518183
9155,-2045576527
9156,-1996042117
9157,-1937147245
9158,-1869168098
9159,-1792423466
9160,-1707273243
9161,-1614116743
9162,-1513390824
9163,-1405567841
9164,-1291153432
9165,-1170684144
9166,-1044724919
9167,-913866445
9168,-778722384
9169,-639926494
9170,-498129663
9171,-353996846
9172,-208203957
9173,-61434694
9174,85622668
9175,232278501
9176,377845063
9177,521639715
9178,662988132
9179,801227458
9180,935709419
9181,1065803361
9182,1190899204
9183,1310410313
9184,1423776237
9185,1530465346
9186,1629977321
9187,1721845498
9188,1805639061
9189,1880965058
9190,1947470249
9191,2004842755
9192,2052813528
9193,2091157609
9194,2119695182
9195,2138292420
9196,2146862111
9197,2145364067
9198,2133805315
9199,2112240057
9200,2080769426
9201,2039541002
9202,1988748128
9203,1928628996
9204,1859465537
9205,1781582093
9206,1695343898
9207,1601155370
9208,1499458204
9209,1390729312
9210,1275478580
9211,1154246475
9212,1027601519
9213,896137613
9214,760471260
9215,621238668
9216,479092770
9217,334700162
9218,188737972
9219,41890694
9220,-105153029
9221,-251703638
9222,-397073879
9223,-540582038
9224,-681555132
9225,-819332064
9226,-953266730
9227,-1082731040
9228,-1207117870
9229,-1325843908
9230,-1438352385
9231,-1544115692
9232,-1642637851
9233,-1733456841
9234,-1816146765
9235,-1890319848
9236,-1955628254
9237,-2011765719
9238,-2058468986
9239,-2095519039
9240,-2122742131
9241,-2140010599
9242,-2147243463
9243,-2144406805
9244,-2131513926
9245,-2108625288
9246,-2075848227
9247,-2033336453
9248,-1981289323
9249,-1919950915
9250,-1849608875
9251,-1770593072
9252,-1683274054
9253,-1588061302
9254,-1485401318
9255,-1375775528
9256,-1259698023
9257,-1137713149
9258,-1010392957
9259,-878334515
9260,-742157113
9261,-602499357
9262,-460016174
9263,-315375739
9264,-169256346
9265,-22343223
9266,124674677
9267,271107915
9268,416269789
9269,559479561
9270,700065648
9271,837368768
9272,970745039
9273,1099568989
9274,1223236497
9275,1341167625
9276,1452809331
9277,1557638071
9278,1655162249
9279,1744924525
9280,1826503958
9281,1899517979
9282,1963624189
9283,2018521960
9284,2063953850
9285,2099706804
9286,2125613160
9287,2141551428
9288,2147446865
9289,2143271827
9290,2129045890
9291,2104835768
9292,2070754995
9293,2026963392
9294,1973666321
9295,1911113719
9296,1839598928
9297,1759457316
9298,1671064709
9299,1574835625
9300,1471221331
9301,1360707728
9302,1243813070
9303,1121085536
9304,993100659
9305,860458625
9306,723781461
9307,583710115
9308,440901454
9309,296025180
9310,149760693
9311,2793901
9312,-144185992
9313,-290489724
9314,-435431201
9315,-578330718
9316,-718518147
9317,-855336077
9318,-988142898
9319,-1116315812
9320,-1239253750
9321,-1356380193
9322,-1467145876
9323,-1571031362
9324,-1667549477
9325,-1756247601
9326,-1836709781
9327,-1908558689
9328,-1971457390
9329,-2025110918
9330,-2069267666
9331,-2103720559
9332,-2128308030
9333,-2142914777
9334,-2147472300
9335,-2141959227
9336,-2126401411
9337,-2100871812
9338,-2065490150
9339,-2020422349
9340,-1965879753
9341,-1902118142
9342,-1829436526
9343,-1748175746
9344,-1658716877
9345,-1561479435
9346,-1456919418
9347,-1345527160
9348,-1227825037
9349,-1104365015
9350,-975726060
9351,-842511426
9352,-705345826
9353,-564872498
9354,-421750194
9355,-276650088
9356,-130252628
9357,16755652
9358,163685358
9359,309847459
9360,454556527
9361,597133946
9362,736911100
9363,873232500
9364,1005458866
9365,1132970122
9366,1255168301
9367,1371480353
9368,1481360833
9369,1584294455
9370,1679798509
9371,1767425129
9372,1846763388
9373,1917441230
9374,1979127208
9375,2031532047
9376,2074409993
9377,2107559970
9378,2130826520
9379,2144100534
9380,2147319764
9381,2140469114
9382,2123580709
9383,2096733748
9384,2060054130
9385,2013713865
9386,1957930265
9387,1892964928
9388,1819122511
9389,1736749298
9390,1646231580
9391,1547993839
9392,1442496763
9393,1330235083
9394,1211735249
9395,1087552970
9396,958270598
9397,824494405
9398,686851736
9399,545988068
9400,402563983
9401,257252069
9402,110733769
9403,-36303818
9404,-183171158
9405,-329179515
9406,-473644181
9407,-615887688
9408,-755242981
9409,-891056554
9410,-1022691508
9411,-1149530537
9412,-1270978830
9413,-1386466853
9414,-1495453024
9415,-1597426251
9416,-1691908329
9417,-1778456183
9418,-1856663947
9419,-1926164864
9420,-1986633009
9421,-2037784815
9422,-2079380406
9423,-2111224719
9424,-2133168419
9425,-2145108601
9426,-2146989272
9427,-2138801612
9428,-2120584017
9429,-2092421919
9430,-2054447385
9431,-2006838496
9432,-1949818515
9433,-1883654837
9434,-1808657739
9435,-1725178919
9436,-1633609853
9437,-1534379954
9438,-1427954564
9439,-1314832764
9440,-1195545040
9441,-1070650795
9442,-940735720
9443,-806409054
9444,-668300724
9445,-527058390
9446,-383344409
9447,-237832730
9448,-91205732
9449,55848975
9450,202641779
9451,348484292
9452,492692583
9453,634590388
9454,773512273
9455,908806764
9456,1039839395
9457,1165995687
9458,1286684029
9459,1401338451
9460,1509421281
9461,1610425662
9462,1703877934
9463,1789339850
9464,1866410637
9465,1934728869
9466,1993974169
9467,2043868703
9468,2084178492
9469,2114714502
9470,2135333533
9471,2145938894
9472,2146480850
9473,2136956859
9474,2117411584
9475,2087936683
9476,2048670380
9477,1999796813
9478,1941545175
9479,1874188640
9480,1798043075
9481,1713465567
9482,1620852742
9483,1520638910
9484,1413294024
9485,1299321479
9486,1179255751
9487,1053659891
9488,923122879
9489,788256873
9490,649694327
9491,508085032
9492,364093066
9493,218393682
9494,71670138
9495,-75389503
9496,-222095605
9497,-367760188
9498,-511700154
9499,-653240497
9500,-791717461
9501,-926481657
9502,-1056901106
9503,-1182364206
9504,-1302282595
9505,-1416093914
9506,-1523264446
9507,-1623291611
9508,-1715706331
9509,-1800075227
9510,-1876002649
9511,-1943132536
9512,-2001150080
9513,-2049783208
9514,-2088803853
9515,-2118029030
9516,-2137321684
9517,-2146591345
9518,-2145794540
9519,-2134935007
9520,-2114063672
9521,-2083278411
9522,-2042723592
9523,-1992589398
9524,-1933110932
9525,-1864567121
9526,-1787279401
9527,-1701610213
9528,-1607961305
9529,-1506771843
9530,-1398516358
9531,-1283702514
9532,-1162868733
9533,-1036581665
9534,-905433536
9535,-770039366
9536,-631034087
9537,-489069567
9538,-344811549
9539,-198936534
9540,-52128603
9541,94923784
9542,241531026
9543,387005606
9544,530665318
9545,671836469
9546,809857036
9547,944079768
9548,1073875228
9549,1198634737
9550,1317773235
9551,1430732020
9552,1536981371
9553,1636023030
9554,1727392541
9555,1810661424
9556,1885439190
9557,1951375167
9558,2008160147
9559,2055527838
9560,2093256107
9561,2121168028
9562,2139132707
9563,2147065898
9564,2144930400
9565,2132736225
9566,2110540559
9567,2078447490
9568,2036607517
9569,1985216849
9570,1924516485
9571,1854791078
9572,1776367607
9573,1689613840
9574,1594936609
9575,1492779905
9576,1383622792
9577,1267977164
9578,1146385343
9579,1019417534
9580,887669156
9581,751758042
9582,612321551
9583,470013571
9584,325501456
9585,179462899
9586,32582749
9587,-114450198
9588,-260946430
9589,-406218951
9590,-549586504
9591,-690376764
9592,-827929494
9593,-961599640
9594,-1090760353
9595,-1214805933
9596,-1333154666
9597,-1445251555
9598,-1550570921
9599,-1648618866
9600,-1738935595
9601,-1821097564
9602,-1894719476
9603,-1959456079
9604,-2015003791
9605,-2061102119
9606,-2097534885
9607,-2124131237
9608,-2140766451
9609,-2147362516
9610,-2143888500
9611,-2130360694
9612,-2106842538
9613,-2073444319
9614,-2030322659
9615,-1977679778
9616,-1915762544
9617,-1844861320
9618,-1765308598
9619,-1677477441
9620,-1581779734
9621,-1478664253
9622,-1368614559
9623,-1252146731
9624,-1129806947
9625,-1002168920
9626,-869831211
9627,-733414418
9628,-593558269
9629,-450918623
9630,-306164388
9631,-159974392
9632,-13034194
9633,133967127
9634,280340209
9635,425398631
9636,568462143
9637,708859844
9638,845933339
9639,979039820
9640,1107555082
9641,1230876452
9642,1348425613
9643,1459651317
9644,1564031969
9645,1661078075
9646,1750334536
9647,1831382783
9648,1903842740
9649,1967374604
9650,2021680443
9651,2066505588
9652,2101639831
9653,2126918410
9654,2142222781
9655,2147481173
9656,2142668928
9657,2127808612
9658,2102969913
9659,2068269313
9660,2023869540
9661,1969978808
9662,1906849837
9663,1834778672
9664,1754103292
9665,1665202023
9666,1568491771
9667,1464426059
9668,1353492904
9669,1236212528
9670,1113134920
9671,984837252
9672,851921179
9673,715010012
9674,574745797
9675,431786305
9676,286801946
9677,140472627
9678,-6515440
9679,-153472954
9680,-299710754
9681,-444543057
9682,-587290671
9683,-727284178
9684,-863867078
9685,-996398863
9686,-1124258024
9687,-1246844964
9688,-1363584811
9689,-1473930111
9690,-1577363399
9691,-1673399622
9692,-1761588420
9693,-1841516228
9694,-1912808224
9695,-1975130085
9696,-2028189550
9697,-2071737797
9698,-2105570605
9699,-2129529317
9700,-2143501576
9701,-2147421860
9702,-2141271784
9703,-2125080190
9704,-2098923007
9705,-2062922901
9706,-2017248695
9707,-1962114578
9708,-1897779101
9709,-1824543968
9710,-1742752615
9711,-1652788604
9712,-1555073821
9713,-1450066502
9714,-1338259079
9715,-1220175875
9716,-1096370642
9717,-967423967
9718,-833940546
9719,-696546351
9720,-555885693
9721,-412618204
9722,-267415737
9723,-120959220
9724,26064535
9725,172966061
9726,319056461
9727,463650642
9728,606070528
9729,745648239
9730,881729225
9731,1013675330
9732,1140867794
9733,1262710145
9734,1378631003
9735,1488086754
9736,1590564106
9737,1685582489
9738,1772696313
9739,1851497058
9740,1921615186
9741,1982721878
9742,2034530572
9743,2076798312
9744,2109326883
9745,2131963741
9746,2144602730
9747,2147184581
9748,2139697184
9749,2122175653
9750,2094702155
9751,2057405527
9752,2010460672
9753,1954087739
9754,1888551089
9755,1814158057
9756,1731257510
9757,1640238211
9758,1541526995
9759,1435586772
9760,1322914348
9761,1204038101
9762,1079515504
9763,949930507
9764,815890800
9765,678024964
9766,536979521
9767,393415907
9768,248007365
9769,101435789
9770,-45611470
9771,-192444835
9772,-338375727
9773,-482719802
9774,-624800158
9775,-763950506
9776,-899518299
9777,-1030867791
9778,-1157383016
9779,-1278470681
9780,-1393562942
9781,-1502120074
9782,-1603632997
9783,-1697625664
9784,-1783657297
9785,-1861324448
9786,-1930262896
9787,-1990149355
9788,-2040702985
9789,-2081686716
9790,-2112908352
9791,-2134221481
9792,-2145526153
9793,-2146769356
9794,-2137945259
9795,-2119095243
9796,-2090307706
9797,-2051717647
9798,-2003506035
9799,-1945898957
9800,-1879166565
9801,-1803621799
9802,-1719618928
9803,-1627551884
9804,-1527852417
9805,-1420988069
9806,-1307459981
9807,-1187800544
9808,-1062570903
9809,-932358323
9810,-797773438
9811,-659447386
9812,-518028847
9813,-374181007
9814,-228578440
9815,-81903952
9816,65154625
9817,211907659
9818,357666950
9819,501748958
9820,643478008
9821,782189460
9822,917232826
9823,1047974819
9824,1173802321
9825,1294125264
9826,1408379391
9827,1516028907
9828,1616568988
9829,1709528151
9830,1794470461
9831,1870997582
9832,1938750638
9833,1997411900
9834,2046706277
9835,2086402601
9836,2116314716
9837,2136302349
9838,2146271767
9839,2146176219
9840,2136016154
9841,2115839216
9842,2085740025
9843,2045859733
9844,1996385358
9845,1937548911
9846,1869626306
9847,1792936068
9848,1707837834
9849,1614730676
9850,1514051220
9851,1406271603
9852,1291897259
9853,1171464548
9854,1045538241
9855,914708870
9856,779589962
9857,640815157
9858,499035242
9859,354915096
9860,209130571
9861,62365327
9862,-84692380
9863,-231352922
9864,-376928532
9865,-520736531
9866,-662102530
9867,-800363592
9868,-934871339
9869,-1064994997
9870,-1190124348
9871,-1309672597
9872,-1423079122
9873,-1529812101
9874,-1629371008
9875,-1721288962
9876,-1805134911
9877,-1880515659
9878,-1947077707
9879,-2004508912
9880,-2052539950
9881,-2090945578
9882,-2119545692
9883,-2138206173
9884,-2146839511
9885,-2145405221
9886,-2133910028
9887,-2112407840
9888,-2080999490
9889,-2039832270
9890,-1989099233
9891,-1929038293
9892,-1859931105
9893,-1782101748
9894,-1695915206
9895,-1601775649
9896,-1500124547
9897,-1391438594
9898,-1276227473
9899,-1155031469
9900,-1028418932
9901,-896983612
9902,-761341877
9903,-622129821
9904,-480000280
9905,-335619772
9906,-189665372
9907,-42821533
9908,104223117
9909,250779012
9910,396158876
9911,539680949
9912,680672181
9913,818471394
9914,952432375
9915,1081926914
9916,1206347744
9917,1325111393
9918,1437660916
9919,1543468513
9920,1642037995
9921,1732907122
9922,1815649761
9923,1889877890
9924,1955243414
9925,2011439802
9926,2058203520
9927,2095315269
9928,2122601013
9929,2139932795
9930,2147229338
9931,2144456424
9932,2131627056
9933,2108801400
9934,2076086495
9935,2033635758
9936,1981648264
9937,1920367807
9938,1850081763
9939,1771119739
9940,1683852029
9941,1588687876
9942,1486073552
9943,1376490270
9944,1260451921
9945,1138502667
9946,1011214393
9947,879184017
9948,743030698
9949,603392927
9950,460925538
9951,316296634
9952,170184453
9953,23274191
9954,-123745216
9955,-270184319
9956,-415356389
9957,-558580641
9958,-699185422
9959,-836511366
9960,-969914479
9961,-1098769168
9962,-1222471166
9963,-1340440371
9964,-1452123566
9965,-1556997011
9966,-1654568900
9967,-1744381670
9968,-1826014142
9969,-1899083499
9970,-1963247082
9971,-2018203996
9972,-2063696519
9973,-2099511313
9974,-2125480425
9975,-2141482072
9976,-2147441215
9977,-2143329907
9978,-2129167429
9979,-2105020195
9980,-2071001446
9981,-2027270711
9982,-1974033067
9983,-1911538172
9984,-1840079097
9985,-1759990950
9986,-1671649305
9987,-1575468442
9988,-1471899401
9989,-1361427871
9990,-1244571909
9991,-1121879514
9992,-993926051
9993,-861311561
9994,-724657940
9995,-584606027
9996,-441812598
9997,-296947284
9998,-150689431
9999,-3724919
